#Date Report Generated: 2020-09-02T14:03:19.049
#INSTRUMENT HOST ID,	INSTRUMENT ID,	TYPE,	ODE TYPE ABBREVIATION,	PRODUCT ID,	OBSERVATION TIME,	CENTER LATITUDE (IF AVAILABLE),	CENTER LONGITUDE (IF AVAILABLE),	ORBITAL DATA EXPLORER PRODUCT LINK,	ORBITAL DATA EXPLORER PRODUCT FILES LINK,	PDS VERSION,	BUNDLE ID (IF PDS4),	COLLECTION ID (IF PDS4),	PRODUCT LID (IF PDS4),	PRODUCT TITLE (IF PDS4),	ORBITAL DATA EXPLORER PRODUCT DISPLAY LABEL
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_05_RA156L_TRR3,	2007-07-07T17:21:03.612,	29.198,	72.985,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_05_RA156L_TRR3&product_idGeo=15424183,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_05_RA156L_TRR3&product_idGeo=15424183,	3,	,	,	,	,	FRT0000688B_05_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_05_RA156S_TRR3,	2007-07-07T17:21:03.644,	29.196,	72.982,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_05_RA156S_TRR3&product_idGeo=15424186,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_05_RA156S_TRR3&product_idGeo=15424186,	3,	,	,	,	,	FRT0000688B_05_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_07_IF166L_TRR3,	2007-07-07T17:22:21.612,	29.17,	72.987,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_07_IF166L_TRR3&product_idGeo=15424189,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_07_IF166L_TRR3&product_idGeo=15424189,	3,	,	,	,	,	FRT0000688B_07_IF166L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_07_IF166S_TRR3,	2007-07-07T17:22:21.644,	29.17,	72.985,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_07_IF166S_TRR3&product_idGeo=15424193,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_07_IF166S_TRR3&product_idGeo=15424193,	3,	,	,	,	,	FRT0000688B_07_IF166S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_07_RA166L_TRR3,	2007-07-07T17:22:21.612,	29.17,	72.987,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_07_RA166L_TRR3&product_idGeo=15424196,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_07_RA166L_TRR3&product_idGeo=15424196,	3,	,	,	,	,	FRT0000688B_07_RA166L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_07_RA166S_TRR3,	2007-07-07T17:22:21.644,	29.17,	72.985,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_07_RA166S_TRR3&product_idGeo=15424199,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_07_RA166S_TRR3&product_idGeo=15424199,	3,	,	,	,	,	FRT0000688B_07_RA166S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_09_IF156L_TRR3,	2007-07-07T17:23:41.479,	29.201,	72.995,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_09_IF156L_TRR3&product_idGeo=15424202,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_09_IF156L_TRR3&product_idGeo=15424202,	3,	,	,	,	,	FRT0000688B_09_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_09_IF156S_TRR3,	2007-07-07T17:23:41.511,	29.199,	72.992,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_09_IF156S_TRR3&product_idGeo=15424205,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_09_IF156S_TRR3&product_idGeo=15424205,	3,	,	,	,	,	FRT0000688B_09_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_09_RA156L_TRR3,	2007-07-07T17:23:41.479,	29.201,	72.995,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_09_RA156L_TRR3&product_idGeo=15424208,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_09_RA156L_TRR3&product_idGeo=15424208,	3,	,	,	,	,	FRT0000688B_09_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_09_RA156S_TRR3,	2007-07-07T17:23:41.511,	29.199,	72.992,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_09_RA156S_TRR3&product_idGeo=15424211,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_09_RA156S_TRR3&product_idGeo=15424211,	3,	,	,	,	,	FRT0000688B_09_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0A_IF155L_TRR3,	2007-07-07T17:23:58.546,	29.163,	72.999,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0A_IF155L_TRR3&product_idGeo=15424214,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0A_IF155L_TRR3&product_idGeo=15424214,	3,	,	,	,	,	FRT0000688B_0A_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0A_IF155S_TRR3,	2007-07-07T17:23:58.581,	29.163,	72.995,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0A_IF155S_TRR3&product_idGeo=15424217,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0A_IF155S_TRR3&product_idGeo=15424217,	3,	,	,	,	,	FRT0000688B_0A_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0A_RA155L_TRR3,	2007-07-07T17:23:58.546,	29.163,	72.999,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0A_RA155L_TRR3&product_idGeo=15424220,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0A_RA155L_TRR3&product_idGeo=15424220,	3,	,	,	,	,	FRT0000688B_0A_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0A_RA155S_TRR3,	2007-07-07T17:23:58.581,	29.163,	72.995,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0A_RA155S_TRR3&product_idGeo=15424223,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0A_RA155S_TRR3&product_idGeo=15424223,	3,	,	,	,	,	FRT0000688B_0A_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0B_IF156L_TRR3,	2007-07-07T17:24:20.409,	29.213,	72.997,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0B_IF156L_TRR3&product_idGeo=15424225,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0B_IF156L_TRR3&product_idGeo=15424225,	3,	,	,	,	,	FRT0000688B_0B_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0B_IF156S_TRR3,	2007-07-07T17:24:20.448,	29.212,	72.993,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0B_IF156S_TRR3&product_idGeo=15424229,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0B_IF156S_TRR3&product_idGeo=15424229,	3,	,	,	,	,	FRT0000688B_0B_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0B_RA156L_TRR3,	2007-07-07T17:24:20.409,	29.213,	72.997,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0B_RA156L_TRR3&product_idGeo=15424231,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0B_RA156L_TRR3&product_idGeo=15424231,	3,	,	,	,	,	FRT0000688B_0B_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0B_RA156S_TRR3,	2007-07-07T17:24:20.448,	29.212,	72.993,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0B_RA156S_TRR3&product_idGeo=15424234,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0B_RA156S_TRR3&product_idGeo=15424234,	3,	,	,	,	,	FRT0000688B_0B_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0C_IF155L_TRR3,	2007-07-07T17:24:49.479,	29.151,	73.005,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0C_IF155L_TRR3&product_idGeo=15424237,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0C_IF155L_TRR3&product_idGeo=15424237,	3,	,	,	,	,	FRT0000688B_0C_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0C_IF155S_TRR3,	2007-07-07T17:24:49.511,	29.153,	73,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0C_IF155S_TRR3&product_idGeo=15424241,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0C_IF155S_TRR3&product_idGeo=15424241,	3,	,	,	,	,	FRT0000688B_0C_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0C_RA155L_TRR3,	2007-07-07T17:24:49.479,	29.151,	73.005,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0C_RA155L_TRR3&product_idGeo=15424244,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0C_RA155L_TRR3&product_idGeo=15424244,	3,	,	,	,	,	FRT0000688B_0C_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0C_RA155S_TRR3,	2007-07-07T17:24:49.511,	29.153,	73,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0C_RA155S_TRR3&product_idGeo=15424247,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0C_RA155S_TRR3&product_idGeo=15424247,	3,	,	,	,	,	FRT0000688B_0C_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0D_IF156L_TRR3,	2007-07-07T17:25:31.612,	29.243,	73.003,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0D_IF156L_TRR3&product_idGeo=15424251,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0D_IF156L_TRR3&product_idGeo=15424251,	3,	,	,	,	,	FRT0000688B_0D_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0D_IF156S_TRR3,	2007-07-07T17:25:31.643,	29.24,	72.998,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0D_IF156S_TRR3&product_idGeo=15424254,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0D_IF156S_TRR3&product_idGeo=15424254,	3,	,	,	,	,	FRT0000688B_0D_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0D_RA156L_TRR3,	2007-07-07T17:25:31.612,	29.243,	73.003,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0D_RA156L_TRR3&product_idGeo=15424257,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0D_RA156L_TRR3&product_idGeo=15424257,	3,	,	,	,	,	FRT0000688B_0D_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0000688B_0D_RA156S_TRR3,	2007-07-07T17:25:31.643,	29.24,	72.998,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0000688B_0D_RA156S_TRR3&product_idGeo=15424260,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0000688B_0D_RA156S_TRR3&product_idGeo=15424260,	3,	,	,	,	,	FRT0000688B_0D_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_01_IF156L_TRR3,	2007-09-22T18:52:51.966,	29.309,	72.979,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_01_IF156L_TRR3&product_idGeo=15589743,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_01_IF156L_TRR3&product_idGeo=15589743,	3,	,	,	,	,	FRT00007D61_01_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_01_IF156S_TRR3,	2007-09-22T18:52:51.966,	29.306,	72.973,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_01_IF156S_TRR3&product_idGeo=15589747,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_01_IF156S_TRR3&product_idGeo=15589747,	3,	,	,	,	,	FRT00007D61_01_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_01_RA156L_TRR3,	2007-09-22T18:52:51.966,	29.309,	72.979,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_01_RA156L_TRR3&product_idGeo=15589751,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_01_RA156L_TRR3&product_idGeo=15589751,	3,	,	,	,	,	FRT00007D61_01_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_01_RA156S_TRR3,	2007-09-22T18:52:51.966,	29.306,	72.973,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_01_RA156S_TRR3&product_idGeo=15589756,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_01_RA156S_TRR3&product_idGeo=15589756,	3,	,	,	,	,	FRT00007D61_01_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_02_IF155L_TRR3,	2007-09-22T18:53:30.099,	29.153,	72.992,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_02_IF155L_TRR3&product_idGeo=15589759,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_02_IF155L_TRR3&product_idGeo=15589759,	3,	,	,	,	,	FRT00007D61_02_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_02_IF155S_TRR3,	2007-09-22T18:53:30.099,	29.152,	72.987,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_02_IF155S_TRR3&product_idGeo=15589766,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_02_IF155S_TRR3&product_idGeo=15589766,	3,	,	,	,	,	FRT00007D61_02_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_02_RA155L_TRR3,	2007-09-22T18:53:30.099,	29.153,	72.992,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_02_RA155L_TRR3&product_idGeo=15589770,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_02_RA155L_TRR3&product_idGeo=15589770,	3,	,	,	,	,	FRT00007D61_02_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_02_RA155S_TRR3,	2007-09-22T18:53:30.099,	29.152,	72.987,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_02_RA155S_TRR3&product_idGeo=15589774,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_02_RA155S_TRR3&product_idGeo=15589774,	3,	,	,	,	,	FRT00007D61_02_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_03_IF156L_TRR3,	2007-09-22T18:53:57.029,	29.246,	72.984,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_03_IF156L_TRR3&product_idGeo=15589778,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_03_IF156L_TRR3&product_idGeo=15589778,	3,	,	,	,	,	FRT00007D61_03_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_03_IF156S_TRR3,	2007-09-22T18:53:57.029,	29.244,	72.98,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_03_IF156S_TRR3&product_idGeo=15589782,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_03_IF156S_TRR3&product_idGeo=15589782,	3,	,	,	,	,	FRT00007D61_03_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_03_RA156L_TRR3,	2007-09-22T18:53:57.029,	29.246,	72.984,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_03_RA156L_TRR3&product_idGeo=15589786,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_03_RA156L_TRR3&product_idGeo=15589786,	3,	,	,	,	,	FRT00007D61_03_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_03_RA156S_TRR3,	2007-09-22T18:53:57.029,	29.244,	72.98,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_03_RA156S_TRR3&product_idGeo=15589790,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_03_RA156S_TRR3&product_idGeo=15589790,	3,	,	,	,	,	FRT00007D61_03_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_04_IF155L_TRR3,	2007-09-22T18:54:18.099,	29.166,	72.988,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_04_IF155L_TRR3&product_idGeo=15589794,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_04_IF155L_TRR3&product_idGeo=15589794,	3,	,	,	,	,	FRT00007D61_04_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_04_IF155S_TRR3,	2007-09-22T18:54:18.099,	29.165,	72.984,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_04_IF155S_TRR3&product_idGeo=15589798,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_04_IF155S_TRR3&product_idGeo=15589798,	3,	,	,	,	,	FRT00007D61_04_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_04_RA155L_TRR3,	2007-09-22T18:54:18.099,	29.166,	72.988,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_04_RA155L_TRR3&product_idGeo=15589802,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_04_RA155L_TRR3&product_idGeo=15589802,	3,	,	,	,	,	FRT00007D61_04_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_04_RA155S_TRR3,	2007-09-22T18:54:18.099,	29.165,	72.984,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_04_RA155S_TRR3&product_idGeo=15589808,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_04_RA155S_TRR3&product_idGeo=15589808,	3,	,	,	,	,	FRT00007D61_04_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_05_IF156L_TRR3,	2007-09-22T18:54:34.099,	29.221,	72.984,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_05_IF156L_TRR3&product_idGeo=15589812,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_05_IF156L_TRR3&product_idGeo=15589812,	3,	,	,	,	,	FRT00007D61_05_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_05_IF156S_TRR3,	2007-09-22T18:54:34.099,	29.219,	72.981,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_05_IF156S_TRR3&product_idGeo=15589816,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_05_IF156S_TRR3&product_idGeo=15589816,	3,	,	,	,	,	FRT00007D61_05_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_05_RA156L_TRR3,	2007-09-22T18:54:34.099,	29.221,	72.984,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_05_RA156L_TRR3&product_idGeo=15589820,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_05_RA156L_TRR3&product_idGeo=15589820,	3,	,	,	,	,	FRT00007D61_05_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_05_RA156S_TRR3,	2007-09-22T18:54:34.099,	29.219,	72.981,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_05_RA156S_TRR3&product_idGeo=15589824,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_05_RA156S_TRR3&product_idGeo=15589824,	3,	,	,	,	,	FRT00007D61_05_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_07_IF166L_TRR3,	2007-09-22T18:55:52.896,	29.172,	72.991,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_07_IF166L_TRR3&product_idGeo=15589828,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_07_IF166L_TRR3&product_idGeo=15589828,	3,	,	,	,	,	FRT00007D61_07_IF166L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_07_IF166S_TRR3,	2007-09-22T18:55:52.896,	29.172,	72.988,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_07_IF166S_TRR3&product_idGeo=15589833,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_07_IF166S_TRR3&product_idGeo=15589833,	3,	,	,	,	,	FRT00007D61_07_IF166S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_07_RA166L_TRR3,	2007-09-22T18:55:52.896,	29.172,	72.991,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_07_RA166L_TRR3&product_idGeo=15589838,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_07_RA166L_TRR3&product_idGeo=15589838,	3,	,	,	,	,	FRT00007D61_07_RA166L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_07_RA166S_TRR3,	2007-09-22T18:55:52.896,	29.172,	72.988,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_07_RA166S_TRR3&product_idGeo=15589842,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_07_RA166S_TRR3&product_idGeo=15589842,	3,	,	,	,	,	FRT00007D61_07_RA166S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_09_IF156L_TRR3,	2007-09-22T18:57:14.896,	29.215,	72.993,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_09_IF156L_TRR3&product_idGeo=15589847,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_09_IF156L_TRR3&product_idGeo=15589847,	3,	,	,	,	,	FRT00007D61_09_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_09_IF156S_TRR3,	2007-09-22T18:57:14.896,	29.216,	72.989,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_09_IF156S_TRR3&product_idGeo=15589851,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_09_IF156S_TRR3&product_idGeo=15589851,	3,	,	,	,	,	FRT00007D61_09_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_09_RA156L_TRR3,	2007-09-22T18:57:14.896,	29.215,	72.993,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_09_RA156L_TRR3&product_idGeo=15589855,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_09_RA156L_TRR3&product_idGeo=15589855,	3,	,	,	,	,	FRT00007D61_09_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_09_RA156S_TRR3,	2007-09-22T18:57:14.896,	29.216,	72.989,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_09_RA156S_TRR3&product_idGeo=15589859,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_09_RA156S_TRR3&product_idGeo=15589859,	3,	,	,	,	,	FRT00007D61_09_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0A_IF155L_TRR3,	2007-09-22T18:57:31.966,	29.158,	73.003,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0A_IF155L_TRR3&product_idGeo=15589864,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0A_IF155L_TRR3&product_idGeo=15589864,	3,	,	,	,	,	FRT00007D61_0A_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0A_IF155S_TRR3,	2007-09-22T18:57:31.966,	29.16,	72.999,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0A_IF155S_TRR3&product_idGeo=15589868,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0A_IF155S_TRR3&product_idGeo=15589868,	3,	,	,	,	,	FRT00007D61_0A_IF155S_TRR3
